id,year,model_id
6694,2014,2029
6695,2001,2029
6696,2016,2029
6697,2013,2030
6698,2000,2031
6699,2000,2032
6700,1999,2032
6701,2001,2032
6702,2000,2033
6703,2001,2033
6704,2000,2034
6705,2014,2035
6706,2013,2035
6707,2008,2036
6708,2006,2037
6709,2012,2037
6710,2013,2037
6711,2019,2038
6712,2003,2039
6713,2006,2039
6714,2010,2039
6715,2013,2039
6716,2002,2039
6717,2012,2039
6718,2015,2039
6719,2014,2039
6720,2005,2039
6721,2008,2039
6722,2010,2040
6723,2003,2041
6724,2012,2041
6725,2008,2041
6726,2004,2042
6727,2006,2042
6728,2010,2042
6729,2013,2042
6730,2015,2042
6731,2010,2043
6732,2020,2044
6733,2013,2045
6734,2002,2046
6735,2016,2046
6736,2018,2047
6737,2012,2048
6738,2015,2049
6739,2016,2049
6740,2008,2050
6741,2020,2050
6742,2013,2050
6743,2006,2050
6744,2012,2051
6745,2003,2052
6746,2009,2053
6747,2006,2053
6748,1998,2053
6749,2003,2053
6750,2008,2053
6751,2002,2053
6752,2005,2053
6753,2012,2053
6754,2013,2053
6755,2014,2053
6756,2016,2053
6757,2015,2053
6758,2011,2053
6759,1998,2054
6760,2004,2054
6761,2011,2054
6762,2008,2054
6763,2002,2055
6764,2004,2055
6765,1999,2056
6766,1999,2057
6767,2001,2058
6768,2000,2059
6769,2004,2059
6770,2006,2060
6771,2006,2061
6772,2003,2062
6773,2006,2062
6774,2003,2063
6775,2003,2064
6776,1999,2065
6777,2003,2066
6778,1999,2067
6779,2008,2068
6780,2016,2069
6781,2016,2070
6782,2016,2071
6783,2016,2072
6784,2006,2073
6785,2008,2073
6786,2011,2073
6787,2007,2074
6788,2006,2075
6789,2009,2075
6790,2014,2075
6791,2016,2075
6792,2008,2076
6793,2009,2076
6794,2009,2077
6795,2012,2077
6796,2007,2078
6797,2008,2079
6798,1999,2080
6799,2004,2080
6800,2002,2080
6801,2003,2080
6802,2010,2080
6803,2013,2080
6804,2007,2080
6805,2015,2080
6806,2008,2080
6807,2007,2081
6808,2003,2082
6809,2002,2082
6810,2006,2082
6811,2005,2083
6812,2004,2083
6813,2006,2083
6814,2009,2084
6815,2006,2085
6816,2009,2086
6817,1999,2087
6818,2004,2087
6819,2001,2087
6820,2003,2087
6821,2007,2087
6822,2002,2087
6823,1999,2088
6824,2005,2089
6825,2007,2089
6826,2010,2089
6827,2013,2089
6828,2006,2089
6829,2006,2090
6830,2007,2090
6831,2005,2090
6832,2008,2090
6833,2010,2090
6834,2013,2090
6835,2003,2091
6836,2004,2091
6837,2000,2092
6838,1999,2092
6839,2003,2092
6840,2004,2092
6841,2007,2092
6842,2011,2093
6843,2013,2093
6844,2005,2094
6845,2007,2094
6846,2010,2094
6847,2013,2094
6848,2006,2094
6849,2009,2094
6850,2000,2095
6851,2004,2095
6852,1999,2095
6853,2007,2095
6854,2003,2095
6855,2008,2095
6856,2004,2096
6857,2007,2096
6858,2005,2096
6859,2012,2096
6860,2013,2096
6861,2008,2096
6862,2010,2096
6863,1999,2097
6864,2002,2097
6865,2007,2097
6866,2004,2097
6867,2003,2097
6868,2008,2097
6869,2010,2097
6870,2005,2098
6871,2007,2098
6872,2006,2098
6873,2008,2098
6874,2010,2098
6875,2013,2098
6876,2006,2099
6877,2007,2099
6878,2008,2099
6879,2010,2099
6880,2013,2099
6881,2015,2100
6882,2013,2101
6883,2015,2101
6884,2013,2102
6885,2015,2102
6886,2010,2103
6887,2013,2103
6888,2000,2104
6889,2013,2105
6890,2013,2106
6891,2016,2106
6892,2011,2107
6893,2012,2108
6894,2013,2108
6895,2011,2109
6896,1999,2109
6897,2006,2109
6898,2008,2110
6899,2013,2111
6900,2016,2111
6901,1999,2112
6902,2001,2112
6903,2000,2112
6904,2006,2113
6905,2007,2113
6906,2008,2113
6907,2013,2113
6908,2005,2113
6909,2007,2114
6910,2010,2114
6911,2004,2114
6912,2005,2114
6913,2006,2114
6914,2007,2115
6915,2004,2115
6916,2006,2115
6917,2013,2115
6918,2005,2115
6919,2010,2115
6920,2010,2116
6921,2009,2117
6922,2014,2118
6923,2006,2119
6924,2006,2120
6925,2011,2121
6926,2010,2122
6927,2001,2123
6928,2002,2123
6929,2010,2123
6930,2006,2123
6931,2007,2123
6932,2008,2123
6933,2011,2124
6934,2010,2124
6935,2020,2125
6936,2011,2126
6937,2006,2127
6938,2009,2127
6939,1998,2128
6940,2001,2128
6941,2012,2128
6942,2019,2128
6943,2020,2128
6944,2021,2128
6945,2018,2128
6946,2005,2128
6947,2007,2128
6948,2009,2128
6949,2013,2128
6950,2015,2128
6951,2003,2128
6952,2006,2128
6953,2015,2129
6954,2000,2129
6955,2006,2129
6956,2009,2129
6957,2013,2130
6958,2019,2130
6959,2008,2130
6960,2009,2130
6961,2015,2130
6962,1998,2130
6963,2001,2130
6964,2003,2130
6965,2005,2130
6966,2006,2130
6967,2007,2130
6968,2020,2130
6969,2017,2130
6970,2000,2130
6971,2009,2131
6972,2013,2131
6973,2016,2131
6974,2006,2132
6975,1999,2133
6976,1998,2133
6977,2003,2133
6978,2009,2134
6979,2005,2134
6980,2007,2134
6981,2013,2134
6982,2010,2135
6983,2006,2135
6984,2014,2135
6985,2009,2136
6986,2013,2136
6987,2005,2136
6988,2007,2136
6989,2016,2136
6990,2003,2136
6991,2006,2136
6992,2010,2137
6993,2011,2137
6994,2013,2137
6995,2009,2137
6996,2015,2137
6997,2014,2138
6998,2014,2139
6999,2014,2140
